Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2007,I,Aquila heliaca,Aves,Falconiformes,Accipitridae,Aquila,CN,AU,XX,,3,feathers,,Q,O
2007,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CN,GB,XX,1,1,carvings,,Q,O
2007,I,Bucerotidae spp.,Aves,Coraciiformes,Bucerotidae,,CN,GB,XX,,1,carvings,,T,O
2007,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,HK,PH,,,1,live,,T,C
2007,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,1,live,,T,D
2007,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,1,live,,T,D
2007,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,1,live,,T,D
2007,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,MO,US,,,10,seeds,,T,D
2007,I,Discocactus heptacanthus,,Caryophyllales,Cactaceae,Discocactus,MO,US,,,10,seeds,,T,D
2007,I,Discocactus horstii,,Caryophyllales,Cactaceae,Discocactus,MO,US,,,10,seeds,,T,D
2007,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,MO,US,,,20,seeds,,T,D
2007,I,Discocactus zehntneri,,Caryophyllales,Cactaceae,Discocactus,MO,US,,,10,seeds,,T,D
2007,I,Echinocereus ferreirianus,,Caryophyllales,Cactaceae,Echinocereus,MO,US,,,10,seeds,,T,D
2007,I,Echinocereus schmollii,,Caryophyllales,Cactaceae,Echinocereus,MO,US,,,20,seeds,,T,D
2007,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,MO,US,,,20,seeds,,T,D
2007,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,MO,US,,,20,seeds,,T,D
2007,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,CN,TH,,,240,live,,T,D
2007,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,MO,US,,,10,seeds,,T,D
2007,I,Pediocactus bradyi despainii,,Caryophyllales,Cactaceae,Pediocactus,MO,US,,,10,seeds,,T,D
2007,I,Pediocactus knowltonii,,Caryophyllales,Cactaceae,Pediocactus,MO,US,,,10,seeds,,T,D
2007,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,MO,US,,,20,seeds,,T,D
2007,I,Turbinicarpus hoferi,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,10,seeds,,T,D
2007,I,Turbinicarpus laui,,Caryophyllales,Cactaceae,Turbinicarpus,CN,TH,,,3,live,,T,D
2007,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,20,seeds,,T,D
2007,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,10,seeds,,T,D
2007,I,Turbinicarpus roseiflorus,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,10,seeds,,T,D
2007,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,60,seeds,,T,D
2007,I,Turbinicarpus swobodae,,Caryophyllales,Cactaceae,Turbinicarpus,MO,US,,,20,seeds,,T,D
2007,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,DE,,4,4,live,,Z,C
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PG,,,3,carapaces,,P,W
2007,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,5,carvings,,T,O
2007,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,CH,XX,,2,carvings,,T,O
2007,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,1,1,carvings,,T,O
2007,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,DE,XX,,1,bodies,,T,O
2007,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,GB,XX,,1,carvings,,P,O
2007,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,CH,XX,,1,carvings,,T,O
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,CN,CN,,,5000,roots,kg,T,D
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,CN,DE,CN,,38,dried plants,kg,T,A
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,CN,FR,IN,,2,extract,kg,T,A
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,CN,,,800,derivatives,kg,T,A
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,CN,,,342.68,derivatives,kg,T,D
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,CN,,,2000,roots,kg,T,A
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,CN,,,300,roots,kg,T,D
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,MY,CN,,453.55,derivatives,kg,T,W
2007,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,TH,,147.39,900.10,powder,kg,T,D
2007,I,Crocodylus hybrid,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,20,23,leather products (small),,T,D
2007,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,IL,,1,skins,,T,C
2007,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,SG,,7,leather products (small),,T,D
2007,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,KR,MZ,,1,leather products (small),,T,C
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,SG,,11,leather products (small),,T,D
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,,3,leather products (small),,T,D
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,AU,,1,leather products (small),,T,C
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,SG,,2,leather products (small),,T,D
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,MY,,240,240,meat,kg,T,D
2007,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,13,13,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,1,,garments,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,23,leather products (large),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,10,leather products (small),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,30,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,JP,VN,15,15,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,24,bodies,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,7500,,live,,B,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,14030,47180,live,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,1,,leather products (large),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,7840,leather products (small),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,33500,70500,meat,kg,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,54,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,10032,soup,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,20800,24050,live,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,2000,,meat,kg,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,JP,TH,20,,skins,backskins,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,JP,TH,15,40,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,JP,VN,,2,leather products (small),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,PH,,2,,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,136,136,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,5,bodies,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,400,claws,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,100,derivatives,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,5019,10500,eggs,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,100,100,gall bladders,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,100,,genitalia,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,3443,leather products (small),,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,146203.55,190137.58,meat,kg,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,15,skins,,T,C
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,1173,1145,skins,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,500,tails,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,8600,unspecified,,T,D
2007,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,TH,,,30960,soup,,T,D
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,XX,,11,ivory carvings,,P,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,XX,,1,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,XX,,4,tusks,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,2,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,XX,,5,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,XX,,2,tusks,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,2,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,CH,XX,,2,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,DK,XX,,2,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,FR,XX,2,,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,3,1,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,NL,XX,,2,carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,NL,XX,3,,ivory carvings,,T,O
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MO,GB,XX,3,3,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AU,XX,1,,ivory carvings,pairs,P,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,CN,,1,,live,,Q,C
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,IN,,1,bodies,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,2,,ivory carvings,,P,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,2,ivory carvings,,Q,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,32,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,1,ivory pieces,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,FR,CN,,3,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,IN,,1,,bodies,,S,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,LK,,,1,live,,P,C
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,LK,,1,,live,,Z,C
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,CA,XX,10,11,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,14,,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,FR,CN,3,,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,20,20,ivory carvings,,T,O
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,3,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,CA,XX,,7,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,TZ,,1,ivory carvings,sets,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,0.045,ivory carvings,kg,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,2,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,1010.2,ivory pieces,kg,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,CF,,3,tusks,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,,7,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,,1,tusks,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,3,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,13,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,2,,leather products (small),,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,,,3,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZA,,16,leather products (small),,T,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZW,,50,leather products (small),,T,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,MW,,,16,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SG,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,AU,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,AU,XX,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CA,XX,11,6,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CH,XX,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,DE,XX,1010.22,,ivory scraps,kg,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,43,26,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,62,63,ivory carvings,,T,O
2007,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,6,,live,,Z,C
2007,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,1,,skulls,,E,W
2007,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,1,,specimens,,E,W
2007,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,,1,trophies,,E,W
2007,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,HK,ZW,,1,,bodies,,E,W
2007,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CN,BR,,1,,bodies,,E,C
2007,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CN,BR,,1,,skins,,E,C
2007,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,BW,,1,,bodies,,E,W
2007,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,DE,XX,,1,bodies,,T,O
2007,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,GB,XX,1,1,skins,,T,O
2007,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,BW,,1,trophies,,E,W
2007,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,HK,ZW,,1,,bodies,,E,W
2007,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,DE,XX,,1,teeth,,T,O
2007,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,FR,XX,,1,skins,,T,O
2007,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,HK,CA,XX,,1,skins,,P,U
2007,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,HK,GB,XX,1,1,skins,,T,O
2007,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,CN,CN,,1,,live,,Q,C
2007,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CN,NL,CH,,1,live,,Z,C
2007,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CN,NL,HU,,1,live,,Z,C
2007,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CN,NL,,3,,live,,Z,C
2007,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CN,NL,,,1,live,,Z,F
2007,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,DE,XX,4,4,specimens,,S,O
2007,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,GN,,2,,live,,Z,C
2007,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,LK,,,1,live,,Z,C
2007,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CN,DE,US,2,1,specimens,,S,C
2007,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,CN,DE,XX,,2.60,veneer,kg,T,O
2007,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,HK,ES,XX,,2,carvings,,T,O
2007,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,HK,US,XX,,1,carvings,,T,O
2007,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,,9,live,,Z,C
2007,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CN,CA,,,3,live,,Z,C
2007,I,Nepenthes rajah,,Nepenthales,Nepenthaceae,Nepenthes,HK,LK,,,50,live,,T,A
2007,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,CN,BR,,,2,live,,T,D
2007,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,HK,BR,,2,,live,,T,A
2007,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,HK,BR,,,55,live,,T,D
2007,I,Laelia lobata,,Orchidales,Orchidaceae,Laelia,HK,BR,,,5,live,,T,D
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,CN,DK,,20,,live,,E,D
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,JP,,,12,live,,T,A
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,MY,,,300,live,,T,A
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,NL,,133,,live,,T,A
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,,34,live,,T,A
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,,15,live,,T,D
2007,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,HK,US,,,261,live,,T,A
2007,I,Paphiopedilum armeniacum,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,300,300,live,,T,D
2007,I,Paphiopedilum exul,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,10,10,live,,T,D
2007,I,Paphiopedilum godefroyae,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,,3,live,,T,D
2007,I,Paphiopedilum hirsutissimum,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,50,50,live,,T,D
2007,I,Paphiopedilum micranthum,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,500,500,live,,T,D
2007,I,Paphiopedilum niveum,,Orchidales,Orchidaceae,Paphiopedilum,HK,TH,,,30,live,,T,D
2007,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,CN,PE,,,2,live,,T,D
2007,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,HK,US,,,46,live,,T,A
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,ID,,10800,5295,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,MY,,4016,6146,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,ID,1396,1432,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,MY,176,195,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,,725,1062,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,ID,,20,3,live,,P,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,ID,,3515,5027,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,MY,ID,238,111,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,MY,,2777,4455,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,ID,142,303,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,MY,72,73,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,XX,46,,live,,T,D
2007,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,,516,608,live,,T,D
2007,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CN,FJ,,,1,teeth,,P,O
2007,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CN,FR,XX,,1,carvings,,T,O
2007,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,HK,FR,XX,1,,carvings,,T,O
2007,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,HK,CH,,,2,live,,T,C
2007,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CN,ZA,,2,,live,,Z,C
2007,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CN,ZA,,1,,live,,Z,W
2007,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,HK,GB,XX,,2,carvings,,P,O
2007,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,HK,GB,XX,4,3,carvings,,T,O
2007,I,Rhinoceros spp.,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,CN,DE,XX,,1,carvings,,T,O
2007,I,Rhinoceros sondaicus,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,CN,FR,CN,,1,carvings,,T,O
2007,I,Rhinoceros sondaicus,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,HK,FR,CN,1,,carvings,,T,O
2007,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,CN,US,XX,,2,horn carvings,,T,O
2007,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,HK,GB,XX,2,2,carvings,,T,O
2007,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,HK,US,XX,3,,carvings,,T,O
2007,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,HK,US,XX,,2,horn carvings,,T,O
2007,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,CN,AU,XX,,2,horns,,P,O
2007,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,CN,DE,CN,,1,carvings,,T,O
